,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,Sn_vals,med_dists,Outliers
8655,15,outside,1,2,invalid,high,22,1,1,0.23128112801350698,1,1,0.097308,0.08180403290316401,False
8656,15,outside,1,4,invalid,low,57,1,1,0.4647122641035821,1,1,0.097308,0.162771316972794,False
8657,15,outside,1,3,valid,low,71,1,0,0.394741079013329,0,0,0.097308,0.108526129188249,False
8658,15,outside,1,2,invalid,high,33,1,1,0.20307350010261896,1,1,0.097308,0.10744690941646703,False
8659,15,outside,1,4,invalid,low,46,0,0,0.345520486618625,1,0,0.097308,0.09263509439188106,False
8660,15,outside,1,2,invalid,high,28,1,1,0.33908265805803195,1,1,0.097308,0.08915169237297893,False
8661,15,outside,1,1,valid,high,17,0,0,0.24611093557905397,1,0,0.097308,0.07427089280099597,False
8662,15,outside,1,1,valid,high,34,1,1,0.32670091430191,1,1,0.097308,0.08311217452865102,False
8663,15,outside,1,4,invalid,low,72,1,0,0.45943877645186104,0,1,0.097308,0.158158071368234,False
8664,15,outside,1,1,valid,high,6,0,0,0.31417722077458193,1,0,0.097308,0.08010595478117494,False
8665,15,outside,1,1,valid,high,13,0,0,0.313444732513744,1,1,0.097308,0.08065355705912303,False
8667,15,outside,1,3,valid,low,42,0,1,0.420442789443769,0,1,0.097308,0.12453359787468804,False
8668,15,outside,1,2,invalid,high,25,1,1,0.577497926307842,1,0,0.097308,0.26890773361083103,False
8669,15,outside,1,3,valid,low,56,1,1,0.256054057128495,1,0,0.097308,0.07432747021084601,False
8670,15,outside,1,2,invalid,high,29,1,1,0.30797822587192103,1,1,0.097308,0.07947634876472792,False
8671,15,outside,1,2,invalid,high,9,0,0,0.286217761138687,1,1,0.097308,0.07534993096487591,False
8672,15,outside,1,4,invalid,low,60,1,1,0.37557092387578495,1,0,0.097308,0.09641738547361406,False
8673,15,outside,1,4,invalid,low,41,0,0,0.47398576422710903,1,1,0.097308,0.17204481709632097,False
8675,15,outside,1,1,valid,high,27,1,1,0.22609233850380397,1,1,0.097308,0.08677451891708202,False
8676,15,outside,1,1,valid,high,3,0,0,0.314737680542748,1,1,0.097308,0.080318021122366,False
8678,15,outside,1,3,valid,low,67,1,1,0.261471681442345,1,1,0.097308,0.07527570190723004,False
8680,15,outside,1,2,invalid,high,1,0,0,0.238768863899168,1,1,0.097308,0.07596881664357999,False
8681,15,outside,1,3,valid,low,37,0,0,0.235140357515775,1,1,0.097308,0.07863978153909501,False
8682,15,outside,1,4,invalid,low,37,0,0,0.33313493139576195,1,1,0.097308,0.08702399581670797,False
8683,15,outside,1,3,valid,low,55,1,1,0.36866122976061894,1,0,0.097308,0.09817882793140592,False
8684,15,outside,1,4,invalid,low,50,0,0,0.427187269408023,1,0,0.097308,0.13035961386049194,False
8685,15,outside,1,3,valid,low,54,0,0,0.212993805122096,1,1,0.097308,0.09752660439698999,False
8686,15,outside,1,4,invalid,low,64,1,1,0.260579420079011,1,0,0.097308,0.07514001170056803,False
8687,15,outside,1,1,valid,high,1,0,0,0.21524604113073997,1,0,0.097308,0.09587179837399201,False
8689,15,outside,1,2,invalid,high,27,1,1,0.308590192697011,1,0,0.097308,0.07920252022449903,False
8690,15,outside,1,2,invalid,high,26,1,1,0.292910582298646,1,1,0.097308,0.07799513117061002,False
8691,15,outside,1,2,invalid,high,11,0,0,0.33674738334957505,1,1,0.097308,0.08905371380387808,False
8692,15,outside,1,3,valid,low,44,0,0,0.275410884554731,1,0,0.097308,0.071453833224951,False
8693,15,outside,1,2,invalid,high,4,0,0,0.24993096568505302,1,0,0.097308,0.07564898431883202,False
8694,15,outside,1,4,invalid,low,39,0,0,0.35160621727118296,1,1,0.097308,0.09125172099447804,False
8695,15,outside,1,1,valid,high,26,1,1,0.237350933573907,1,1,0.097308,0.07698556021205202,False
8696,15,outside,1,1,valid,high,25,1,1,0.330381527339341,1,1,0.097308,0.08427059176028703,False
8697,15,outside,1,4,invalid,low,44,0,0,0.34696334821637703,1,0,0.097308,0.09215470278286397,False
8698,15,outside,1,3,valid,low,69,1,0,0.495216711249668,0,0,0.097308,0.19024771547992697,False
8699,15,outside,1,2,invalid,high,36,1,1,0.303961905214237,1,0,0.097308,0.08209063182584903,False
8700,15,outside,1,4,invalid,low,43,0,0,0.40107987908413595,1,0,0.097308,0.11127653534640608,False
8702,15,outside,1,1,valid,high,2,0,0,0.24381290475139397,1,1,0.097308,0.07492191717028604,False
8704,15,outside,1,4,invalid,low,61,1,1,0.266830424545333,1,1,0.097308,0.07489782932680095,False
8705,15,outside,1,3,valid,low,70,1,1,0.29590919156908096,1,1,0.097308,0.07989390590228199,False
8706,15,outside,1,2,invalid,high,20,1,1,0.20886129693826702,1,1,0.097308,0.10165911258081897,False
8708,15,outside,1,3,valid,low,60,1,1,0.21764327707933298,1,0,0.097308,0.09392234508413802,False
8709,15,outside,1,1,valid,high,33,1,1,0.303665929415729,1,1,0.097308,0.08195831271586904,False
8710,15,outside,1,1,valid,high,14,0,0,0.29682765554753104,1,0,0.097308,0.08081236988073207,False
8711,15,outside,1,2,invalid,high,32,1,1,0.362108290923061,1,0,0.097308,0.09733048552880003,False
8712,15,outside,1,2,invalid,high,16,0,0,0.282102344848681,1,0,0.097308,0.07470252149505499,False
8713,15,outside,1,1,valid,high,30,1,1,0.39138128847116604,1,0,0.097308,0.10726428491761902,False
8714,15,outside,1,4,invalid,low,67,1,1,0.28484421747271,1,1,0.097308,0.07653377452515997,False
8715,15,outside,1,3,valid,low,48,0,0,0.383073199074715,1,0,0.097308,0.10097085422603397,False
8716,15,outside,1,3,valid,low,66,1,1,0.37078715246752797,1,0,0.097308,0.097734625393059,False
8717,15,outside,1,4,invalid,low,58,1,1,0.548023077775724,1,1,0.097308,0.24004485190380298,False
8718,15,outside,1,1,valid,high,8,0,0,0.32957803679164505,1,0,0.097308,0.08351247559767194,False
8719,15,outside,1,2,invalid,high,10,0,0,0.246995588968275,1,0,0.097308,0.07433796909754203,False
8720,15,outside,1,4,invalid,low,59,1,1,0.349399146653013,1,0,0.097308,0.09069360981811703,False
8721,15,outside,1,4,invalid,low,47,0,0,0.313085160916671,1,0,0.097308,0.08101312865619603,False
8722,15,outside,1,4,invalid,low,70,1,1,0.251601950498298,1,1,0.097308,0.07509896380361203,False
8723,15,outside,1,3,valid,low,57,1,1,0.270095289131859,1,0,0.097308,0.07185107661644,False
8724,15,outside,1,1,valid,high,24,1,1,0.34172825387213396,1,0,0.097308,0.09179728818708094,False
8727,15,outside,1,3,valid,low,61,1,1,0.310533958632732,1,0,0.097308,0.07940768514527,False
8728,15,outside,1,1,valid,high,22,1,1,0.510019532521255,1,1,0.097308,0.204833089082967,False
8729,15,outside,1,2,invalid,high,7,0,0,0.315811113454401,1,0,0.097308,0.08139145403401901,False
8730,15,outside,1,1,valid,high,19,1,1,0.44476356715313203,1,0,0.097308,0.14367237806436606,False
8731,15,outside,1,2,invalid,high,34,1,1,0.214731913554715,1,0,0.097308,0.09638592595001699,False
8732,15,outside,1,3,valid,low,49,0,0,0.512356414430542,1,1,0.097308,0.20716997099225404,False
8733,15,outside,1,2,invalid,high,35,1,1,0.49949651319184296,1,0,0.097308,0.19452751742210195,False
8734,15,outside,1,3,valid,low,72,1,1,0.518663247465156,1,0,0.097308,0.21337775318534102,False
8735,15,outside,1,1,valid,high,32,1,1,0.40516526889405197,1,0,0.097308,0.11349850348779006,False
8736,15,outside,1,1,valid,high,7,0,0,0.23305349488509805,1,1,0.097308,0.08028046373510797,False
8737,15,outside,1,3,valid,low,38,0,0,0.301091189088766,1,1,0.097308,0.08078411474707595,False
8738,15,outside,1,4,invalid,low,48,0,0,0.25082819044473603,1,1,0.097308,0.07587272385717397,False
8739,15,outside,1,4,invalid,low,52,0,0,0.38399303637561405,1,0,0.097308,0.10189069152693303,False
8740,15,outside,1,4,invalid,low,51,0,0,0.344115503365174,1,0,0.097308,0.09251355286687601,False
8741,15,outside,1,3,valid,low,45,0,0,0.29664849667460697,1,1,0.097308,0.08063321100780799,False
8742,15,outside,1,2,invalid,high,21,1,1,0.281704842695035,1,1,0.097308,0.07430501934140896,False
8743,15,outside,1,4,invalid,low,45,0,0,0.337921422091313,1,0,0.097308,0.08926584731671,False
8744,15,outside,1,3,valid,low,51,0,0,0.336007682635682,1,0,0.097308,0.08831401308998502,False
8745,15,outside,1,4,invalid,low,66,1,1,0.43815558101050606,1,1,0.097308,0.1386891838919841,False
8746,15,outside,1,4,invalid,low,68,1,1,0.394098289572867,1,1,0.097308,0.10916891862871098,False
8747,15,outside,1,1,valid,high,28,1,1,0.228984132176265,1,1,0.097308,0.08410102874040598,False
8748,15,outside,1,3,valid,low,39,0,0,0.31998835908598305,1,0,0.097308,0.08143749521695992,False
8749,15,outside,1,1,valid,high,35,1,1,0.38691557550919203,1,0,0.097308,0.10461569865583398,False
8750,15,outside,1,3,valid,low,52,0,0,0.313333958620206,1,0,0.097308,0.080764330952661,False
8751,15,outside,1,3,valid,low,50,0,1,0.287174123339355,0,0,0.097308,0.07508161815349002,False
8752,15,outside,1,4,invalid,low,55,1,1,0.310520409519086,1,1,0.097308,0.07939413603162401,False
8753,15,outside,1,3,valid,low,58,1,1,0.3311042878776789,1,1,0.097308,0.08499335229862495,False
8754,15,outside,1,4,invalid,low,62,1,0,0.394168217055267,0,0,0.097308,0.109098991146311,False
8757,15,outside,1,2,invalid,high,5,0,0,0.4431512072624171,1,0,0.097308,0.14206527010537684,False
8758,15,outside,1,1,valid,high,36,1,1,0.36129828210687304,1,1,0.097308,0.09680067672161408,False
8759,15,outside,1,3,valid,low,64,1,1,0.304435278463643,1,1,0.097308,0.08237453631590999,False
8760,15,outside,1,4,invalid,low,69,1,1,0.533238326141145,1,1,0.097308,0.22795283186132997,False
8761,15,outside,1,2,invalid,high,24,1,1,0.295112933352357,1,0,0.097308,0.07986689222161703,False
8762,15,outside,1,4,invalid,low,63,1,0,0.465304907382233,0,0,0.097308,0.16336396025144495,False
8763,15,outside,1,2,invalid,high,12,0,0,0.23418751818826397,1,1,0.097308,0.07925721432548002,False
8764,15,outside,1,3,valid,low,41,0,0,0.386052537040086,1,1,0.097308,0.10375266018672796,False
8765,15,outside,2,4,invalid,low,42,0,1,0.47456976948888,0,1,0.097308,0.17262882235809196,False
8766,15,outside,2,4,invalid,low,43,0,0,0.533948124735616,1,0,0.097308,0.22866263045580104,False
8767,15,outside,2,2,invalid,high,14,0,0,0.239889395306818,1,0,0.097308,0.075082650582772,False
8768,15,outside,2,2,invalid,high,17,0,0,0.31328494695480896,1,0,0.097308,0.08081334261805806,False
8769,15,outside,2,4,invalid,low,52,0,0,0.34052418117062205,1,1,0.097308,0.09059321548556903,False
8770,15,outside,2,1,valid,high,13,0,0,0.311565622163471,1,1,0.097308,0.08028449414996403,False
8771,15,outside,2,2,invalid,high,35,1,1,0.401158972003032,1,1,0.097308,0.11119744242751001,False
8772,15,outside,2,3,valid,low,61,1,1,0.38049208471784396,1,0,0.097308,0.09838973986916294,False
8773,15,outside,2,1,valid,high,10,0,0,0.287038428126834,1,1,0.097308,0.07506986279622702,False
8774,15,outside,2,4,invalid,low,70,1,1,0.357464760105358,1,1,0.097308,0.09402683202642897,False
8775,15,outside,2,4,invalid,low,37,0,0,0.45291756582446396,1,1,0.097308,0.15163686074083693,False
8776,15,outside,2,1,valid,high,20,1,1,0.40441268085851295,1,0,0.097308,0.11412951772217594,False
8777,15,outside,2,3,valid,low,59,1,1,0.401425854302943,1,1,0.097308,0.11114269116660597,False
8778,15,outside,2,3,valid,low,37,0,0,0.30194094713078806,1,1,0.097308,0.08097071488737109,False
8780,15,outside,2,3,valid,low,43,0,1,0.43969150006887503,0,1,0.097308,0.13933720285422202,False
8781,15,outside,2,2,invalid,high,21,1,1,0.21469955344218802,1,0,0.097308,0.09641828606254396,False
8782,15,outside,2,4,invalid,low,50,0,0,0.270482401829213,1,0,0.097308,0.07175773303606497,False
8785,15,outside,2,3,valid,low,46,0,0,0.20739982335362603,1,1,0.097308,0.10312058616545997,False
8789,15,outside,2,1,valid,high,9,0,0,0.21095849433913802,1,0,0.097308,0.09956191517994797,False
8790,15,outside,2,1,valid,high,19,1,1,0.304968995769741,1,0,0.097308,0.08194657973945102,False
8791,15,outside,2,1,valid,high,8,0,0,0.300354297214653,1,0,0.097308,0.08035621044109592,False
8792,15,outside,2,2,invalid,high,13,0,0,0.21209250518586498,1,1,0.097308,0.09842790433322102,False
8793,15,outside,2,4,invalid,low,61,1,1,0.284117003553547,1,1,0.097308,0.07654832125990702,False
8794,15,outside,2,4,invalid,low,72,1,1,0.28017296892358,1,1,0.097308,0.07294684098451401,False
8795,15,outside,2,1,valid,high,25,1,1,0.28229987685335806,1,0,0.097308,0.07490005349973203,False
8796,15,outside,2,2,invalid,high,10,0,1,0.207226127939066,0,1,0.097308,0.10329428158001999,False
8797,15,outside,2,4,invalid,low,65,1,1,0.314336493785959,1,1,0.097308,0.08026522779255202,False
8798,15,outside,2,2,invalid,high,7,0,0,0.24358873977325898,1,0,0.097308,0.07499977361294496,False
8799,15,outside,2,4,invalid,low,59,1,1,0.305285494279815,1,1,0.097308,0.08163008122937704,False
8800,15,outside,2,1,valid,high,33,1,1,0.342240134865278,1,1,0.097308,0.09230916918022497,False
8801,15,outside,2,3,valid,low,41,0,0,0.294306785741355,1,0,0.097308,0.07939133461331899,False
8802,15,outside,2,4,invalid,low,55,1,1,0.339680819510249,1,1,0.097308,0.08974985382519596,False
8803,15,outside,2,3,valid,low,55,1,1,0.226014163636137,1,1,0.097308,0.086852693784749,False
8804,15,outside,2,1,valid,high,5,0,0,0.21676321138511398,1,1,0.097308,0.094354628119618,False
8805,15,outside,2,1,valid,high,22,1,0,0.213248491694685,0,1,0.097308,0.09728546693804699,False
8806,15,outside,2,2,invalid,high,1,0,0,0.321242839185288,1,1,0.097308,0.08135344387847002,False
8807,15,outside,2,1,valid,high,31,1,1,0.36386224484886,1,1,0.097308,0.09703182030352697,False
8808,15,outside,2,4,invalid,low,64,1,1,0.436144477484049,1,1,0.097308,0.13667808036552703,False
8809,15,outside,2,2,invalid,high,34,1,1,0.333683879638556,1,1,0.097308,0.086758909805213,False
8810,15,outside,2,1,valid,high,21,1,1,0.24769366954569697,1,1,0.097308,0.07392190227983497,False
8811,15,outside,2,2,invalid,high,33,1,1,0.354098809533753,1,0,0.097308,0.09160946149495497,False
8812,15,outside,2,1,valid,high,28,1,1,0.45380362236755895,1,1,0.097308,0.1525229172839319,False
8813,15,outside,2,1,valid,high,14,0,0,0.290283163136337,1,1,0.097308,0.077289358014241,False
8814,15,outside,2,3,valid,low,68,1,1,0.38745457463664895,1,1,0.097308,0.1051546977832909,False
8816,15,outside,2,1,valid,high,3,0,0,0.22156129320501397,1,0,0.097308,0.09130556421587202,False
8817,15,outside,2,4,invalid,low,53,0,0,0.29946639711852197,1,1,0.097308,0.08124411053722697,False
8818,15,outside,2,3,valid,low,69,1,1,0.36913628480397204,1,0,0.097308,0.09865388297475902,False
8819,15,outside,2,3,valid,low,40,0,0,0.32621452934108697,1,0,0.097308,0.08262578956782798,False
8820,15,outside,2,2,invalid,high,29,1,1,0.26449760538525896,1,1,0.097308,0.07602657578536309,False
8822,15,outside,2,2,invalid,high,26,1,1,0.263437928078929,1,1,0.097308,0.075590486259898,False
8823,15,outside,2,1,valid,high,1,0,0,0.26248934803879803,1,1,0.097308,0.07543207405251495,False
8824,15,outside,2,4,invalid,low,38,0,0,0.3828117329685479,1,0,0.097308,0.1007093881198669,False
8825,15,outside,2,3,valid,low,63,1,0,0.290907813265221,0,0,0.097308,0.07775341649539791,False
8826,15,outside,2,1,valid,high,36,1,1,0.22170761669985997,1,1,0.097308,0.09115924072102602,False
8829,15,outside,2,1,valid,high,11,0,0,0.204101110837655,1,1,0.097308,0.10641929868143099,False
8830,15,outside,2,3,valid,low,67,1,1,0.31873482192168,1,0,0.097308,0.08242415008135201,False
8835,15,outside,2,2,invalid,high,20,1,1,0.518663772381842,1,1,0.097308,0.21337827810202703,False
8837,15,outside,2,4,invalid,low,71,1,1,0.26378608518280106,1,0,0.097308,0.07588727565598705,False
8840,15,outside,2,1,valid,high,27,1,0,0.28130897012306394,0,0,0.097308,0.07390914676943791,False
8841,15,outside,2,3,valid,low,42,0,0,0.28777346402057397,1,0,0.097308,0.07568095883470899,False
8842,15,outside,2,2,invalid,high,6,0,0,0.36156769210356293,1,1,0.097308,0.09707008671830397,False
8843,15,outside,2,4,invalid,low,47,0,1,0.530964992736699,0,0,0.097308,0.22567949845688395,False
8844,15,outside,2,2,invalid,high,16,0,0,0.214508907927666,1,1,0.097308,0.09660893157706599,False
8846,15,outside,2,1,valid,high,32,1,1,0.297742210997967,1,0,0.097308,0.08172692533116802,False
8848,15,outside,2,2,invalid,high,30,1,1,0.23166241400758703,1,1,0.097308,0.08142274690908397,False
8849,15,outside,2,1,valid,high,35,1,1,0.263641204655869,1,1,0.097308,0.07574239512905498,False
8852,15,outside,2,1,valid,high,7,0,0,0.26127977209398495,1,0,0.097308,0.0754676112555901,False
8853,15,outside,2,2,invalid,high,28,1,1,0.23441965942038198,1,1,0.097308,0.07902507309336201,False
8854,15,outside,2,3,valid,low,72,1,1,0.48746791476151,1,1,0.097308,0.18350600954727303,False
8855,15,outside,2,2,invalid,high,23,1,1,0.205954207660398,1,0,0.097308,0.10456620185868801,False
8856,15,outside,2,3,valid,low,64,1,1,0.20269869509502303,1,1,0.097308,0.10782171442406296,False
8857,15,outside,2,1,valid,high,6,0,0,0.22550754455733102,1,0,0.097308,0.08735931286355497,False
8858,15,outside,2,4,invalid,low,39,0,0,0.205621950735804,1,0,0.097308,0.104898458783282,False
8860,15,outside,2,3,valid,low,45,0,0,0.311117839504732,1,0,0.097308,0.07999156601727,False
8861,15,outside,2,4,invalid,low,54,0,0,0.471988309349399,1,0,0.097308,0.17004736221861094,False
8862,15,outside,2,4,invalid,low,63,1,1,0.442857938265661,1,0,0.097308,0.14235853910213292,False
8863,15,outside,2,2,invalid,high,32,1,1,0.273052527074469,1,0,0.097308,0.07106297629070502,False
8864,15,outside,2,3,valid,low,71,1,1,0.39292173308786,1,1,0.097308,0.10807751561515,False
8865,15,outside,2,2,invalid,high,4,0,0,0.324149965803372,1,0,0.097308,0.08101530309067995,False
8867,15,outside,2,4,invalid,low,69,1,1,0.5852164773677939,1,0,0.097308,0.27662628467078293,False
8868,15,outside,2,4,invalid,low,68,1,1,0.5645466693094929,1,0,0.097308,0.25595647661248194,False
8869,15,outside,2,2,invalid,high,18,0,0,0.318580815772293,1,1,0.097308,0.082578156230739,False
8870,15,outside,2,4,invalid,low,46,0,0,0.351725492306286,1,1,0.097308,0.091146072227275,False
8871,15,outside,2,2,invalid,high,24,1,1,0.503267208201578,1,0,0.097308,0.19829821243183698,False
8873,15,outside,2,4,invalid,low,62,1,0,0.468161703727674,0,0,0.097308,0.16622075659688595,False
8874,15,outside,2,3,valid,low,54,0,0,0.465005100209964,1,1,0.097308,0.16306415307917593,False
8875,15,outside,2,2,invalid,high,36,1,1,0.38779271292151,1,0,0.097308,0.10549283606815196,False
8877,15,outside,2,2,invalid,high,27,1,1,0.38071050765574893,1,1,0.097308,0.09860816280706791,False
8878,15,outside,2,3,valid,low,49,0,0,0.326989262219286,1,0,0.097308,0.083400522446027,False
8879,15,outside,2,2,invalid,high,5,0,0,0.374295022949809,1,1,0.097308,0.09769328639959002,False
8880,15,outside,2,3,valid,low,58,1,1,0.36137799199786996,1,0,0.097308,0.096880386612611,False
8881,15,outside,2,3,valid,low,57,1,1,0.413090512389317,1,1,0.097308,0.118783726647962,False
8882,15,outside,2,1,valid,high,12,0,0,0.258705536834896,1,0,0.097308,0.07362445609760498,False
8883,15,outside,2,1,valid,high,17,0,0,0.345374737837119,1,0,0.097308,0.09278084317338708,False
8884,15,outside,2,2,invalid,high,25,1,1,0.41218733161804294,1,0,0.097308,0.11877766111865601,False
8885,15,outside,2,4,invalid,low,66,1,1,0.439118050999241,1,0,0.097308,0.138763753784588,False
8886,15,outside,2,3,valid,low,70,1,1,0.44214478350477293,1,0,0.097308,0.14179048629011992,False
8887,15,outside,2,4,invalid,low,60,1,1,0.450778191036079,1,1,0.097308,0.149497485952452,False
8888,15,outside,2,3,valid,low,62,1,0,0.44301631813868897,0,1,0.097308,0.14220015922910495,False
8889,15,outside,2,3,valid,low,38,0,0,0.21601528566679898,1,1,0.097308,0.09510255383793301,False
8890,15,outside,2,2,invalid,high,9,0,0,0.307505556731485,1,0,0.097308,0.07994901790516395,False
8891,15,outside,2,4,invalid,low,44,0,0,0.387193329923321,1,1,0.097308,0.10489345306996295,False
8892,15,outside,2,2,invalid,high,2,0,0,0.312866857420886,1,1,0.097308,0.08120444341329897,False
8893,15,outside,2,1,valid,high,16,0,0,0.20778267423156602,1,1,0.097308,0.10273773528751998,False
8894,15,outside,2,3,valid,low,39,0,0,0.214915451128036,1,1,0.097308,0.09620238837669598,False
8895,15,outside,2,1,valid,high,26,1,1,0.200153717538342,1,0,0.097308,0.110366691980744,False
8898,15,outside,2,1,valid,high,24,1,1,0.20395705132978,1,1,0.097308,0.10656335818930598,False
